"TABLE_NAME";"COLUMN_NAME";"DATA_TYPE";"DATA_LENGTH"
"LINEAS_PEDCOM";"LPC_CANREA";"NUMBER";"22"
"LINEAS_PEDCOM";"LPC_CANALB";"NUMBER";"22"
"LINEAS_PEDCOM";"LPC_UNIRET";"NUMBER";"22"
"LINEAS_PEDCOM";"LPC_PESCAJ";"NUMBER";"22"
"LINEAS_PEDCOM";"LPC_ALTCAJ";"NUMBER";"22"
"LINEAS_PEDCOM";"LPC_ANCCAJ";"NUMBER";"22"
"LINEAS_PEDCOM";"LPC_LARCAJ";"NUMBER";"22"
"LINEAS_PEDCOM";"LPC_SITLIN";"VARCHAR2";"2"
"LINEAS_PEDCOM";"LPC_PROPIE";"NUMBER";"22"
"LINEAS_PEDVEN";"LPV_PEDIDO";"VARCHAR2";"8"
"LINEAS_PEDVEN";"LPV_DIVPED";"VARCHAR2";"1"
"LINEAS_PEDVEN";"LPV_CODLIN";"NUMBER";"22"
"LINEAS_PEDVEN";"LPV_ALMACE";"VARCHAR2";"3"
"LINEAS_PEDVEN";"LPV_ARTICU";"VARCHAR2";"7"
"LINEAS_PEDVEN";"LPV_VARIA1";"VARCHAR2";"3"
"LINEAS_PEDVEN";"LPV_VARIA2";"VARCHAR2";"2"
"LINEAS_PEDVEN";"LPV_VARLOG";"NUMBER";"22"
"LINEAS_PEDVEN";"LPV_PESVAR";"VARCHAR2";"1"
"LINEAS_PEDVEN";"LPV_CANPED";"NUMBER";"22"
"LINEAS_PEDVEN";"LPV_TIPFOR";"VARCHAR2";"1"
"LINEAS_PEDVEN";"LPV_OFERTA";"VARCHAR2";"1"
"LINEAS_PEDVEN";"LPV_SITLIN";"VARCHAR2";"2"
"LINEAS_PEDVEN";"LPV_ARTSUS";"VARCHAR2";"7"
"LINEAS_PEDVEN";"LPV_VAR1SU";"VARCHAR2";"3"
"LINEAS_PEDVEN";"LPV_VAR2SU";"VARCHAR2";"2"
"LINEAS_PEDVEN";"LPV_VLOGSU";"NUMBER";"22"
"LINEAS_PEDVEN";"LPV_CANPRE";"NUMBER";"22"
"LINEAS_PEDVEN";"LPV_CANSER";"NUMBER";"22"
"LINEAS_PEDVEN";"LPV_CANREC";"NUMBER";"22"
"LINEAS_PEDVEN";"LPV_CANPES";"NUMBER";"22"
"LINEAS_PEDVEN";"LPV_PRECSI";"NUMBER";"22"
"LINEAS_PEDVEN";"LPV_PROPIE";"NUMBER";"22"
"LINEAS_PEDVEN";"LPV_ORDSIL";"NUMBER";"22"
"LINEAS_PK";"LPK_PEDIDO";"VARCHAR2";"8"
"LINEAS_PK";"LPK_DIVPED";"VARCHAR2";"1"
"LINEAS_PK";"LPK_NUMORD";"NUMBER";"22"
"LINEAS_PK";"LPK_CODLIN";"NUMBER";"22"
"LINEAS_PK";"LPK_ALMACE";"VARCHAR2";"3"
"LINEAS_PK";"LPK_ARTICU";"VARCHAR2";"7"
"LINEAS_PK";"LPK_VARIA1";"VARCHAR2";"3"
"LINEAS_PK";"LPK_VARIA2";"VARCHAR2";"2"
"LINEAS_PK";"LPK_VARLOG";"NUMBER";"22"
"LINEAS_PK";"LPK_CANTID";"NUMBER";"22"
"LINEAS_PK";"LPK_LINPED";"NUMBER";"22"
"LINEAS_PK";"LPK_PASILL";"VARCHAR2";"3"
"LINEAS_PK";"LPK_COLUMN";"NUMBER";"22"
"LINEAS_PK";"LPK_ALTURA";"NUMBER";"22"
"LINEAS_PK";"LPK_PESVAR";"VARCHAR2";"1"
"LINEAS_PK";"LPK_FORVEN";"VARCHAR2";"1"
"LINEAS_PK";"LPK_UNICAJ";"NUMBER";"22"
"LINEAS_PK";"LPK_SITLIN";"VARCHAR2";"2"
"LINEAS_PK";"LPK_ARTSUS";"VARCHAR2";"7"
"LINEAS_PK";"LPK_VAR1SU";"VARCHAR2";"3"
"LINEAS_PK";"LPK_VAR2SU";"VARCHAR2";"2"
"LINEAS_PK";"LPK_VLOGSU";"NUMBER";"22"
"LINEAS_PK";"LPK_CANREC";"NUMBER";"22"
"LINEAS_PK";"LPK_CANPES";"NUMBER";"22"
"LINEAS_PK";"LPK_CAUSAF";"VARCHAR2";"2"
"LINEAS_PK";"LPK_UNIRET";"NUMBER";"22"
"LINEAS_PK";"LPK_UNRERE";"NUMBER";"22"
"LINEAS_PK";"LPK_UNCARE";"NUMBER";"22"
"LINEAS_PK";"LPK_PROPIE";"NUMBER";"22"
"LINORD_DV";"LOD_NORDEN";"NUMBER";"22"
"LINORD_DV";"LOD_CODLIN";"NUMBER";"22"
"LINORD_DV";"LOD_ALMACE";"VARCHAR2";"3"
"LINORD_DV";"LOD_ARTICU";"VARCHAR2";"7"
"LINORD_DV";"LOD_VARIA1";"VARCHAR2";"3"
"LINORD_DV";"LOD_VARIA2";"VARCHAR2";"2"
"LINORD_DV";"LOD_VARLOG";"NUMBER";"22"
"LINORD_DV";"LOD_UNICAJ";"NUMBER";"22"
"LINORD_DV";"LOD_CAJPAL";"NUMBER";"22"
"LINORD_DV";"LOD_ICOMUN";"VARCHAR2";"1"
"LINORD_DV";"LOD_TIPSEC";"VARCHAR2";"1"
"LINORD_DV";"LOD_FECCAD";"DATE";"7"
"LINORD_DV";"LOD_SECDEV";"VARCHAR2";"2"
"LINORD_DV";"LOD_AREDEV";"VARCHAR2";"2"
"LINORD_DV";"LOD_CANTAP";"NUMBER";"22"
"LINORD_DV";"LOD_CANTNA";"NUMBER";"22"
"LINORD_DV";"LOD_SITLIN";"VARCHAR2";"2"
"LINORD_DV";"LOD_PROPIE";"NUMBER";"22"
"LOTEFA_PRU";"LPU_CODPAL";"NUMBER";"22"
"LOTEFA_PRU";"LPU_ORDPAL";"NUMBER";"22"
"LOTEFA_PRU";"LPU_CODART";"VARCHAR2";"7"
"LOTEFA_PRU";"LPU_VARIA1";"VARCHAR2";"3"
"LOTEFA_PRU";"LPU_VARIA2";"VARCHAR2";"2"
"LOTEFA_PRU";"LPU_VARLOG";"NUMBER";"22"
"LOTEFA_PRU";"LPU_LOTVIE";"VARCHAR2";"15"
"LOTEFA_PRU";"LPU_LOTNUE";"VARCHAR2";"15"
"LOTES_PEDVEN";"LOT_PEDIDO";"VARCHAR2";"8"
"LOTES_PEDVEN";"LOT_DIVPED";"VARCHAR2";"1"
"LOTES_PEDVEN";"LOT_LINPED";"NUMBER";"22"
"LOTES_PEDVEN";"LOT_LOTEFA";"VARCHAR2";"15"
"LOTES_PEDVEN";"LOT_LOTSEC";"VARCHAR2";"15"
"LOTES_PEDVEN";"LOT_ALMACE";"VARCHAR2";"3"
"LOTES_PEDVEN";"LOT_PROPIE";"NUMBER";"22"
"LOTES_PEDVEN";"LOT_ARTICU";"VARCHAR2";"7"
"LOTES_PEDVEN";"LOT_VARIA1";"VARCHAR2";"3"
"LOTES_PEDVEN";"LOT_VARIA2";"VARCHAR2";"2"
"LOTES_PEDVEN";"LOT_VARLOG";"NUMBER";"22"
"LOTES_PEDVEN";"LOT_FECCAD";"DATE";"7"
"LOTES_PEDVEN";"LOT_CANTID";"NUMBER";"22"
"MATRIC_PEDIDOS";"MPE_MATRIC";"VARCHAR2";"10"
"MATRIC_PEDIDOS";"MPE_ALMACE";"VARCHAR2";"3"
"MATRIC_PEDIDOS";"MPE_PEDIDO";"VARCHAR2";"8"
"MATRIC_PEDIDOS";"MPE_SITMAT";"VARCHAR2";"2"
"MATRIC_PEDIDOS";"MPE_INSTAL";"VARCHAR2";"2"
"MATRIC_PEDIDOS";"MPE_MUELLE";"NUMBER";"22"
"MATRIC_PEDIDOS";"MPE_APARCA";"NUMBER";"22"
"MATRIC_UNIDENV";"MTU_MATRIC";"VARCHAR2";"10"
"MATRIC_UNIDENV";"MTU_CLIENT";"NUMBER";"22"
"MATRIC_UNIDENV";"MTU_NUMUNI";"NUMBER";"22"
"MATRIC_UNIDENV";"MTU_SITMAT";"VARCHAR2";"2"
"MATRIC_UNIDENV";"MTU_ASOCIA";"NUMBER";"22"
"MENSAJES";"MSG_OPERAR";"NUMBER";"22"
"MENSAJES";"MSG_TEXTO1";"VARCHAR2";"25"
"MENSAJES";"MSG_TEXTO2";"VARCHAR2";"25"
"MENSAJES";"MSG_TEXTO3";"VARCHAR2";"25"
"MENSAJES";"MSG_INDLIB";"VARCHAR2";"1"
"MENSAJES";"MSG_FECHA";"DATE";"7"
"MENS_CONTROL";"MEN_CODRES";"NUMBER";"22"
"MENS_CONTROL";"MEN_PETRES";"VARCHAR2";"1"
"MENS_CONTROL";"MEN_TIPMEN";"VARCHAR2";"2"
"MENS_CONTROL";"MEN_SITMEN";"VARCHAR2";"2"
"MENS_CONTROL";"MEN_NOMMEN";"VARCHAR2";"6"
"MENS_CONTROL";"MEN_RETARD";"NUMBER";"22"
"MENS_CONTROL";"MEN_ALMACE";"VARCHAR2";"3"
"MENS_CONTROL";"MEN_SECCIO";"VARCHAR2";"2"
"MENS_CONTROL";"MEN_AREENT";"VARCHAR2";"2"
"MENS_CONTROL";"MEN_FEHOIN";"DATE";"7"
"MENS_CONTROL";"MEN_FEHOFI";"DATE";"7"
"MENS_CONTROL";"MEN_TIPORD";"VARCHAR2";"2"
"MENS_CONTROL";"MEN_TIPPET";"VARCHAR2";"2"
"MENS_CONTROL";"MEN_NUMPET";"VARCHAR2";"13"
"MENS_CONTROL";"MEN_OPERAR";"NUMBER";"22"
"MENS_CONTROL";"MEN_PALETA";"NUMBER";"22"
"MENS_CONTROL";"MEN_PASILL";"VARCHAR2";"3"
"MENS_CONTROL";"MEN_COLUMN";"NUMBER";"22"
"MENS_CONTROL";"MEN_ALTURA";"NUMBER";"22"
"MENS_CONTROL";"MEN_SECSAL";"VARCHAR2";"2"
"MENS_CONTROL";"MEN_ZTRSAL";"VARCHAR2";"2"
"MENS_CONTROL";"MEN_TPCARS";"VARCHAR2";"1"
"MENS_ENVIADOS";"MEN_CODIGO";"NUMBER";"22"
"MENS_ENVIADOS";"MEN_FECHOR";"DATE";"7"
"MENS_ENVIADOS";"MEN_RETARD";"NUMBER";"22"
"MENS_ENVIADOS";"MEN_SITMEN";"VARCHAR2";"2"
"MENS_ENVIADOS";"MEN_NOMMEN";"VARCHAR2";"6"
"MENS_ENVIADOS";"MEN_CODRES";"NUMBER";"22"
"MENS_ENVIADOS";"MEN_ALMACE";"VARCHAR2";"3"
"MENS_ENVIADOS";"MEN_SECCIO";"VARCHAR2";"2"
"MENS_ENVIADOS";"MEN_AREENT";"VARCHAR2";"2"
"MENS_ENVIADOS";"MEN_PALETA";"NUMBER";"22"
"MENS_ENVIADOS";"MEN_ARTICU";"VARCHAR2";"7"
"MENS_ENVIADOS";"MEN_VARIA1";"VARCHAR2";"3"
"MENS_ENVIADOS";"MEN_VARIA2";"VARCHAR2";"2"
"MENS_ENVIADOS";"MEN_VARLOG";"NUMBER";"22"
"MENS_ENVIADOS";"MEN_STOCPA";"NUMBER";"22"
"MENS_ENVIADOS";"MEN_UNICAJ";"NUMBER";"22"
"MENS_ENVIADOS";"MEN_FECCAD";"DATE";"7"
"MENS_ENVIADOS";"MEN_PASILL";"VARCHAR2";"3"
"MENS_ENVIADOS";"MEN_COLUMN";"NUMBER";"22"
"MENS_ENVIADOS";"MEN_ALTURA";"NUMBER";"22"
"MENS_ENVIADOS";"MEN_SECENT";"VARCHAR2";"2"
"MENS_ENVIADOS";"MEN_ZTRENT";"VARCHAR2";"2"
"MENS_ENVIADOS";"MEN_SECSAL";"VARCHAR2";"2"
"MENS_ENVIADOS";"MEN_ZTRSAL";"VARCHAR2";"2"
"MENS_ENVIADOS";"MEN_MLIBRE";"VARCHAR2";"200"
"MENS_ENVIADOS";"MEN_PROPIE";"NUMBER";"22"
"MENS_RECIBIDOS";"MEN_CODIGO";"NUMBER";"22"
"MENS_RECIBIDOS";"MEN_FECHOR";"DATE";"7"
"MENS_RECIBIDOS";"MEN_RETARD";"NUMBER";"22"
"MENS_RECIBIDOS";"MEN_SITMEN";"VARCHAR2";"2"
"MENS_RECIBIDOS";"MEN_NOMMEN";"VARCHAR2";"6"
"MENS_RECIBIDOS";"MEN_CODRES";"NUMBER";"22"
"MENS_RECIBIDOS";"MEN_ALMACE";"VARCHAR2";"3"
"MENS_RECIBIDOS";"MEN_SECCIO";"VARCHAR2";"2"
"MENS_RECIBIDOS";"MEN_AREENT";"VARCHAR2";"2"
"MENS_RECIBIDOS";"MEN_PALETA";"NUMBER";"22"
"MENS_RECIBIDOS";"MEN_ARTICU";"VARCHAR2";"7"
"MENS_RECIBIDOS";"MEN_VARIA1";"VARCHAR2";"3"
"MENS_RECIBIDOS";"MEN_VARIA2";"VARCHAR2";"2"
"MENS_RECIBIDOS";"MEN_VARLOG";"NUMBER";"22"
"MENS_RECIBIDOS";"MEN_STOCPA";"NUMBER";"22"
"MENS_RECIBIDOS";"MEN_UNICAJ";"NUMBER";"22"
"MENS_RECIBIDOS";"MEN_FECCAD";"DATE";"7"
"MENS_RECIBIDOS";"MEN_PASILL";"VARCHAR2";"3"
"MENS_RECIBIDOS";"MEN_COLUMN";"NUMBER";"22"
"MENS_RECIBIDOS";"MEN_ALTURA";"NUMBER";"22"
"MENS_RECIBIDOS";"MEN_SECENT";"VARCHAR2";"2"
"MENS_RECIBIDOS";"MEN_ZTRENT";"VARCHAR2";"2"
"MENS_RECIBIDOS";"MEN_SECSAL";"VARCHAR2";"2"
"MENS_RECIBIDOS";"MEN_ZTRSAL";"VARCHAR2";"2"
"MENS_RECIBIDOS";"MEN_MLIBRE";"VARCHAR2";"200"
"MENS_RECIBIDOS";"MEN_PROPIE";"NUMBER";"22"
"MI_ESTADOS";"ETD_CODELE";"NUMBER";"22"
"MI_ESTADOS";"ETD_CODETD";"NUMBER";"22"
"MI_ESTADOS";"ETD_NOMETD";"VARCHAR2";"40"
"MI_IDIOMAS";"IDI_IDIOMA";"VARCHAR2";"3"
"MI_IDIOMAS";"IDI_DENOMI";"VARCHAR2";"40"
"MI_IDIOMAS";"IDI_DEFECT";"VARCHAR2";"1"
"MI_LITERALES";"LIT_CODLIT";"VARCHAR2";"6"
"MI_LITERALES";"LIT_DENOMI";"VARCHAR2";"100"
"MI_LITERALES";"LIT_NOMLIT";"VARCHAR2";"100"
"MI_LITERALES_APLICACION";"LTA_CODSEC";"NUMBER";"22"
"MI_LITERALES_APLICACION";"LTA_CODAPL";"VARCHAR2";"3"
"MI_LITERALES_APLICACION";"LTA_APFORM";"VARCHAR2";"8"
"MI_LITERALES_APLICACION";"LTA_CODELE";"NUMBER";"22"
"MI_LITERALES_APLICACION";"LTA_CODETD";"NUMBER";"22"
"MI_LITERALES_APLICACION";"LTA_ELEASO";"VARCHAR2";"40"
"MI_LITERALES_APLICACION";"LTA_NOMITM";"VARCHAR2";"40"
"MI_LITERALES_APLICACION";"LTA_CODLIT";"VARCHAR2";"6"
"MI_LITERALES_TRD";"LTR_CODLIT";"VARCHAR2";"6"
"MI_LITERALES_TRD";"LTR_IDIOMA";"VARCHAR2";"3"
"MI_LITERALES_TRD";"LTR_DENOMI";"VARCHAR2";"100"
"MI_LITERALES_TRD";"LTR_DENCOM";"VARCHAR2";"100"
"MI_RECORD_GROUPS";"RCG_CODAPL";"VARCHAR2";"3"
"MI_RECORD_GROUPS";"RCG_APFORM";"VARCHAR2";"8"
"MI_RECORD_GROUPS";"RCG_NOMLOV";"VARCHAR2";"50"
"MI_RECORD_GROUPS";"RCG_RGNAME";"VARCHAR2";"50"
"MI_RECORD_GROUPS";"RCG_TIPINF";"VARCHAR2";"3"
"MI_RECORD_GROUPS";"RCG_GRCOL1";"VARCHAR2";"100"
"MI_RECORD_GROUPS";"RCG_GRCOL2";"VARCHAR2";"100"
"MI_RECORD_GROUPS";"RCG_GRCOL3";"VARCHAR2";"100"
"MI_TIPOS_ALERTAS";"TAL_CODAPL";"VARCHAR2";"3"
"MI_TIPOS_ALERTAS";"TAL_CODTAL";"VARCHAR2";"2"
"MI_TIPOS_ALERTAS";"TAL_ALERTA";"VARCHAR2";"20"
"MI_TIPOS_ALERTAS";"TAL_TITULO";"VARCHAR2";"100"
"MI_TIPOS_ALERTAS";"TAL_LITBT1";"VARCHAR2";"20"
"MI_TIPOS_ALERTAS";"TAL_LITBT2";"VARCHAR2";"20"
"MI_TIPOS_ALERTAS";"TAL_LITBT3";"VARCHAR2";"20"
"PARAM_INTEGRA_SAP";"PIS_MODULO";"VARCHAR2";"10"
"PARAM_INTEGRA_SAP";"PIS_ACCESO";"VARCHAR2";"10"
"PARAM_INTEGRA_SAP";"PIS_CODIGO";"VARCHAR2";"10"
"PARAM_INTEGRA_SAP";"PIS_DENOMI";"VARCHAR2";"100"
"PARAM_INTEGRA_SAP";"PIS_VALNUM";"NUMBER";"22"
"PARAM_INTEGRA_SAP";"PIS_VALALF";"VARCHAR2";"100"
"PARAM_INTEGRA_SAP";"PIS_WSURL";"VARCHAR2";"100"
"RF_MODULOS";"RFM_CODIGO";"VARCHAR2";"10"
"RF_MODULOS";"RFM_DENOMI";"VARCHAR2";"100"
"RF_PANTALLAS";"RFP_MODULO";"VARCHAR2";"10"
"RF_PANTALLAS";"RFP_CODIGO";"VARCHAR2";"10"
"RF_PANTALLAS";"RFP_DENOMI";"VARCHAR2";"100"
"RF_LOGWS";"RFL_CODIGO";"NUMBER";"22"
"RF_LOGWS";"RFL_UUID";"VARCHAR2";"36"
"RF_LOGWS";"RFL_TERMIN";"NUMBER";"22"
"RF_LOGWS";"RFL_OPERAR";"NUMBER";"22"
"RF_LOGWS";"RFL_ALMACE";"VARCHAR2";"3"
"RF_LOGWS";"RFL_FECALT";"DATE";"7"
"RF_LOGWS";"RFL_FECMOD";"DATE";"7"
"RF_LOGWS";"RFL_RF_CON";"CLOB";"4000"
"RF_LOGWS";"RFL_CON_WS";"CLOB";"4000"
"RF_LOGWS";"RFL_WS_NEG";"CLOB";"4000"
"RF_LOGWS";"RFL_NEG_WS";"CLOB";"4000"
"RF_LOGWS";"RFL_WS_CON";"CLOB";"4000"
"RF_LOGWS";"RFL_CON_RF";"CLOB";"4000"
"RF_LOGWS";"RFL_ACCESO";"VARCHAR2";"10"
"KK4";"ID";"NUMBER";"22"
"KK4";"VALUE";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_STONAP";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_STOPSE";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_STOPES";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_PORCTO";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_INPESA";"VARCHAR2";"1"
"INLOG_BORRAME_ARTICULOS";"ART_GRPROD";"VARCHAR2";"2"
"INLOG_BORRAME_ARTICULOS";"ART_SGPROD";"VARCHAR2";"2"
"INLOG_BORRAME_ARTICULOS";"ART_ARTSUS";"VARCHAR2";"7"
"INLOG_BORRAME_ARTICULOS";"ART_VLOGSU";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_VAR1SU";"VARCHAR2";"3"
"INLOG_BORRAME_ARTICULOS";"ART_VAR2SU";"VARCHAR2";"2"
"INLOG_BORRAME_ARTICULOS";"ART_CLACAD";"VARCHAR2";"2"
"INLOG_BORRAME_ARTICULOS";"ART_UNIMED";"VARCHAR2";"1"
"INLOG_BORRAME_ARTICULOS";"ART_ALTPAL";"VARCHAR2";"2"
"INLOG_BORRAME_ARTICULOS";"ART_TIPPAL";"VARCHAR2";"2"
"INLOG_BORRAME_ARTICULOS";"ART_AREALT";"VARCHAR2";"2"
"INLOG_BORRAME_ARTICULOS";"ART_SECALT";"VARCHAR2";"2"
"INLOG_BORRAME_ARTICULOS";"ART_PASILL";"VARCHAR2";"3"
"INLOG_BORRAME_ARTICULOS";"ART_COLUMN";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_ALTURA";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_CAPPIC";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_PASCOV";"VARCHAR2";"3"
"INLOG_BORRAME_ARTICULOS";"ART_COLCOV";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_ALTCOV";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_PASDRI";"VARCHAR2";"3"
"INLOG_BORRAME_ARTICULOS";"ART_COLDRI";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_ALTDRI";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_PASDPA";"VARCHAR2";"3"
"INLOG_BORRAME_ARTICULOS";"ART_COLDPA";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_ALTDPA";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_NIVREP";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_PALREP";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_ARTENV";"VARCHAR2";"7"
"INLOG_BORRAME_ARTICULOS";"ART_VLOGEV";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_VAR1EV";"VARCHAR2";"3"
"INLOG_BORRAME_ARTICULOS";"ART_VAR2EV";"VARCHAR2";"2"
"INLOG_BORRAME_ARTICULOS";"ART_CANENV";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_ARTEMB";"VARCHAR2";"7"
"INLOG_BORRAME_ARTICULOS";"ART_VLOGEB";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_VAR1EB";"VARCHAR2";"3"
"INLOG_BORRAME_ARTICULOS";"ART_VAR2EB";"VARCHAR2";"2"
"INLOG_BORRAME_ARTICULOS";"ART_CANEMB";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_CLAABC";"VARCHAR2";"1"
"INLOG_BORRAME_ARTICULOS";"ART_AENPRE";"VARCHAR2";"2"
"INLOG_BORRAME_ARTICULOS";"ART_SECPRE";"VARCHAR2";"2"
"INLOG_BORRAME_ARTICULOS";"ART_RKIGUN";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_TEMREC";"VARCHAR2";"2"
"INLOG_BORRAME_ARTICULOS";"ART_PORCTA";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_UNTARA";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_UNREFT";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_TEMALM";"VARCHAR2";"2"
"INLOG_BORRAME_ARTICULOS";"ART_PROHAB";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_ARTPRO";"VARCHAR2";"13"
"INLOG_BORRAME_ARTICULOS";"ART_DENARP";"VARCHAR2";"40"
"INLOG_BORRAME_ARTICULOS";"ART_NIVREM";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_PORORE";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_TOLDRI";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_DIFFOR";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_TIPETI";"VARCHAR2";"2"
"INLOG_BORRAME_ARTICULOS";"ART_NUMETI";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_SECPRO";"VARCHAR2";"2"
"INLOG_BORRAME_ARTICULOS";"ART_AREPRO";"VARCHAR2";"2"
"INLOG_BORRAME_ARTICULOS";"ART_LINPRO";"VARCHAR2";"2"
"INLOG_BORRAME_ARTICULOS";"ART_ORDPRO";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_ALMMAX";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_PROPIE";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_PROENV";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_PROEMB";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_PERCUA";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_ANCPAL";"VARCHAR2";"2"
"INLOG_BORRAME_ARTICULOS";"ART_POREXC";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_IPALC";"VARCHAR2";"1"
"INLOG_BORRAME_ARTICULOS";"ART_ARTPV1";"VARCHAR2";"3"
"INLOG_BORRAME_ARTICULOS";"ART_ARTPV2";"VARCHAR2";"2"
"INLOG_BORRAME_ARTICULOS";"ART_ARTPVL";"NUMBER";"22"
"PRUEBASDCA";"PALETA1";"VARCHAR2";"23"
"HIST_SITLOG_PALCOM";"HSP_ALMACE";"VARCHAR2";"3"
"HIST_SITLOG_PALCOM";"HSP_PASILL";"VARCHAR2";"3"
"HIST_SITLOG_PALCOM";"HSP_COLUMN";"NUMBER";"22"
"HIST_SITLOG_PALCOM";"HSP_ALTURA";"NUMBER";"22"
"HIST_SITLOG_PALCOM";"HSP_FECMOV";"DATE";"7"
"HIST_SITLOG_PALCOM";"HSP_TIPUBI";"VARCHAR2";"1"
"HIST_SITLOG_PALCOM";"HSP_SITUBI";"VARCHAR2";"2"
"HIST_SITLOG_PALCOM";"HSP_OPERAR";"NUMBER";"22"
"HIST_SITLOG_PALCOM";"HSP_MOTIVO";"VARCHAR2";"150"
"INLOG_BORRAME_ARTICULOS";"ART_ALMACE";"VARCHAR2";"3"
"INLOG_BORRAME_ARTICULOS";"ART_CODIGO";"VARCHAR2";"7"
"INLOG_BORRAME_ARTICULOS";"ART_VARIA1";"VARCHAR2";"3"
"INLOG_BORRAME_ARTICULOS";"ART_VARIA2";"VARCHAR2";"2"
"INLOG_BORRAME_ARTICULOS";"ART_VARLOG";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_DENOMI";"VARCHAR2";"40"
"INLOG_BORRAME_ARTICULOS";"ART_NOMCTO";"VARCHAR2";"15"
"INLOG_BORRAME_ARTICULOS";"ART_INDSUS";"VARCHAR2";"1"
"INLOG_BORRAME_ARTICULOS";"ART_PESVAR";"VARCHAR2";"1"
"INLOG_BORRAME_ARTICULOS";"ART_INDPES";"VARCHAR2";"1"
"INLOG_BORRAME_ARTICULOS";"ART_EAN128";"VARCHAR2";"1"
"INLOG_BORRAME_ARTICULOS";"ART_INDCAD";"VARCHAR2";"1"
"INLOG_BORRAME_ARTICULOS";"ART_LOTEOB";"VARCHAR2";"1"
"INLOG_BORRAME_ARTICULOS";"ART_IEAN13";"VARCHAR2";"1"
"INLOG_BORRAME_ARTICULOS";"ART_IDUN14";"VARCHAR2";"1"
"INLOG_BORRAME_ARTICULOS";"ART_FORVEN";"VARCHAR2";"1"
"INLOG_BORRAME_ARTICULOS";"ART_PESUNI";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_ALTCAJ";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_ANCCAJ";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_LARCAJ";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_VOLCAJ";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_UNIRET";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_UNICAJ";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_CAJPAL";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_CAJMAN";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_MANPAL";"NUMBER";"22"
"INLOG_BORRAME_ARTICULOS";"ART_IDRIVE";"VARCHAR2";"1"
"INLOG_BORRAME_ARTICULOS";"ART_TIPART";"VARCHAR2";"1"
"INLOG_BORRAME_ARTICULOS";"ART_TIPENT";"VARCHAR2";"1"
"INLOG_BORRAME_ARTICULOS";"ART_IUBCAM";"VARCHAR2";"1"
